survey_square_id,Location,Latitude_x_min,Longitude_y_min,Number,New_number,Raw material type,Transparency,shape,texture,Structure,Length,Width,Thickness,Mass,Notes,Date,Samples,"> 100 in a square, every 20th recorded"
392910,Riverine,673675.2582,6709990.804,574,471,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,575,472,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,576,473,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,577,474,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,578,475,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,579,476,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,580,477,sandstone,opaque,tabular,medium,mottled,93.77,31.77,29.62,125,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,581,478,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,582,479,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,583,480,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,584,481,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,585,482,agate,opaque,amorphous,medium,laminated,36.92,33.24,20.61,23,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,586,483,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,587,484,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,588,485,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,589,486,dolerite,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,590,487,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,591,488,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,592,489,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,593,490,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,594,491,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,595,492,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,596,493,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,597,494,agate,translucent,tabular,fine,laminated,30.25,21.06,14.68,7,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,598,495,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,599,496,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,600,497,dolerite,opaque,round,medium,mottled,44.03,31.99,25.77,44,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,601,498,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,602,499,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,603,500,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,604,501,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,605,502,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,606,503,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,607,504,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,608,505,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,609,506,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,610,507,crystal quartz,translucent,amorphous,fine,laminated,22.96,17.62,14.23,6,Sandstone cliff face,01.16.17,1,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,611,508,agate,opaque,tabular,coarse,mottled,27.11,17.95,10.53,7,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1358,7334,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1359,7335,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1360,7336,sandstone,opaque,tabular,medium,homogenous,54.08,13.75,38.28,53,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1361,3257,agate,translucent,amorphous,fine,laminated,36.17,18.49,40,42,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1362,7337,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1363,7338,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1364,7339,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1365,7340,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1366,7341,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1367,7342,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1368,3286,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1369,3287,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1370,3288,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1371,7343,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1372,7344,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1373,7345,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1374,7346,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1375,3289,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1376,7347,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1377,7348,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1378,7349,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1379,7350,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1380,7351,sandstone,opaque,tabular,medium,homogenous,122.16,19.84,63.25,129,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1381,7352,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1382,7353,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1383,7354,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1384,7355,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1385,7356,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1386,7357,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1387,7358,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1388,7359,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1389,3493,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1390,7360,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1391,7361,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1392,7362,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1393,7363,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1394,7364,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1395,7365,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1396,7366,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1397,7367,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1398,7368,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1399,7369,sandstone,opaque,tabular,medium,homogenous,57.19,18.6,40.07,73,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1400,7370,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1401,7371,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1402,7372,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1403,7373,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1404,7374,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1405,7375,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1406,7376,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1407,7377,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1408,7378,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1409,7379,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1410,7380,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1411,7381,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1412,7382,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1413,7383,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1414,7384,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1415,7385,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1416,7386,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1417,3290,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1418,7387,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1419,7388,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1420,7389,sandstone,opaque,tabular,medium,homogenous,120.76,20.84,59.56,203,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1421,7390,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1422,7391,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1423,7392,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1424,7393,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1425,7394,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1426,7395,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1427,7396,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1428,7397,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1429,7398,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1430,7399,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1431,3291,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1432,3292,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1433,3293,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1434,3294,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1435,3295,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1436,3296,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1437,3297,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1438,3298,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1439,3299,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1440,3300,basalt,opaque,amorphous,coarse,mottled,40.23,15.88,25.75,78,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1441,7400,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1442,7401,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1443,7402,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1444,7403,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1445,7404,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1446,7405,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1447,7406,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1448,7407,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1449,7408,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1450,7409,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1451,7410,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1452,7411,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1453,7412,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1454,7413,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1455,7414,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1456,7415,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1457,7416,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1458,7417,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1459,7418,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1460,7419,sandstone,opaque,tabular,medium,homogenous,54.05,17.08,36.52,58,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1461,3258,agate,translucent,amorphous,fine,laminated,33.14,19.6,25.31,19,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1462,3259,agate,translucent,amorphous,fine,laminated,36.34,17.01,21.5,48,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1463,7420,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1464,3429,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1465,3430,basalt,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1466,7421,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1467,7422,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1468,7423,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
392910,Riverine,673675.2582,6709990.804,1469,7424,sandstone,,,,,,,,,Sandstone cliff face,01.16.17,,"sandstone every 20th > 30 mm, ccs record all > 20 mm sample every 20th"
